Temperature dependence of specific heat
  T       Zn(NO3)2         NH2CH2COOH       C6H8O7           O2               ZnO              CO2              H2O              N2               C                
695       36.300000        23.690000        53.840000        7.772189         11.915000        11.603021        9.009700         7.430657         4.399962         
696       36.300000        23.690000        53.840000        7.773426         11.915000        11.606346        9.012160         7.431628         4.402314         
697       36.300000        23.690000        53.840000        7.774663         11.915000        11.609665        9.014620         7.432599         4.404662         
698       36.300000        23.690000        53.840000        7.775899         11.915000        11.612979        9.017080         7.433570         4.407004         
699       36.300000        23.690000        53.840000        7.777134         11.915000        11.616288        9.019540         7.434540         4.409341         
700       36.300000        23.690000        53.840000        7.778367         11.915000        11.619592        9.022000         7.435510         4.411673         
701       36.300000        23.690000        53.840000        7.779600         11.915000        11.622890        9.024460         7.436480         4.414000         
702       36.300000        23.690000        53.840000        7.780832         11.915000        11.626184        9.026920         7.437450         4.416322         
703       36.300000        23.690000        53.840000        7.782063         11.915000        11.629472        9.029380         7.438419         4.418639         
704       36.300000        23.690000        53.840000        7.783292         11.915000        11.632756        9.031840         7.439388         4.420951         
705       36.300000        23.690000        53.840000        7.784521         11.915000        11.636034        9.034300         7.440356         4.423258         
706       36.300000        23.690000        53.840000        7.785749         11.915000        11.639307        9.036760         7.441325         4.425560         
707       36.300000        23.690000        53.840000        7.786976         11.915000        11.642576        9.039220         7.442293         4.427857         
708       36.300000        23.690000        53.840000        7.788202         11.915000        11.645839        9.041680         7.443261         4.430149         
709       36.300000        23.690000        53.840000        7.789427         11.915000        11.649097        9.044140         7.444228         4.432436         
710       36.300000        23.690000        53.840000        7.790651         11.915000        11.652351        9.046600         7.445195         4.434718         
711       36.300000        23.690000        53.840000        7.791874         11.915000        11.655600        9.049060         7.446162         4.436996         
712       36.300000        23.690000        53.840000        7.793096         11.915000        11.658843        9.051520         7.447129         4.439269         
713       36.300000        23.690000        53.840000        7.794317         11.915000        11.662083        9.053980         7.448095         4.441537         
714       36.300000        23.690000        53.840000        7.795537         11.915000        11.665317        9.056440         7.449061         4.443800         
715       36.300000        23.690000        53.840000        7.796757         11.915000        11.668546        9.058900         7.450027         4.446058         
716       36.300000        23.690000        53.840000        7.797975         11.915000        11.671771        9.061360         7.450992         4.448312         
717       36.300000        23.690000        53.840000        7.799192         11.915000        11.674991        9.063820         7.451958         4.450562         
718       36.300000        23.690000        53.840000        7.800409         11.915000        11.678207        9.066280         7.452923         4.452806         
719       36.300000        23.690000        53.840000        7.801625         11.915000        11.681417        9.068740         7.453887         4.455046         
720       36.300000        23.690000        53.840000        7.802840         11.915000        11.684623        9.071200         7.454852         4.457281         
721       36.300000        23.690000        53.840000        7.804053         11.915000        11.687825        9.073660         7.455816         4.459512         
722       36.300000        23.690000        53.840000        7.805266         11.915000        11.691022        9.076120         7.456780         4.461739         
723       36.300000        23.690000        53.840000        7.806479         11.915000        11.694214        9.078580         7.457744         4.463960         
724       36.300000        23.690000        53.840000        7.807690         11.915000        11.697402        9.081040         7.458707         4.466178         
725       36.300000        23.690000        53.840000        7.808900         11.915000        11.700586        9.083500         7.459670         4.468391         
726       36.300000        23.690000        53.840000        7.810110         11.915000        11.703765        9.085960         7.460633         4.470599         
727       36.300000        23.690000        53.840000        7.811318         11.915000        11.706939        9.088420         7.461595         4.472803         
728       36.300000        23.690000        53.840000        7.812526         11.915000        11.710109        9.090880         7.462558         4.475003         
729       36.300000        23.690000        53.840000        7.813733         11.915000        11.713275        9.093340         7.463520         4.477198         
730       36.300000        23.690000        53.840000        7.814939         11.915000        11.716436        9.095800         7.464482         4.479389         
731       36.300000        23.690000        53.840000        7.816144         11.915000        11.719593        9.098260         7.465443         4.481576         
732       36.300000        23.690000        53.840000        7.817349         11.915000        11.722745        9.100720         7.466405         4.483758         
733       36.300000        23.690000        53.840000        7.818552         11.915000        11.725894        9.103180         7.467366         4.485936         
734       36.300000        23.690000        53.840000        7.819755         11.915000        11.729038        9.105640         7.468326         4.488110         
735       36.300000        23.690000        53.840000        7.820957         11.915000        11.732177        9.108100         7.469287         4.490280         
736       36.300000        23.690000        53.840000        7.822158         11.915000        11.735313        9.110560         7.470247         4.492445         
737       36.300000        23.690000        53.840000        7.823358         11.915000        11.738444        9.113020         7.471207         4.494606         
738       36.300000        23.690000        53.840000        7.824558         11.915000        11.741571        9.115480         7.472167         4.496763         
739       36.300000        23.690000        53.840000        7.825756         11.915000        11.744694        9.117940         7.473127         4.498916         
740       36.300000        23.690000        53.840000        7.826954         11.915000        11.747813        9.120400         7.474086         4.501065         
741       36.300000        23.690000        53.840000        7.828151         11.915000        11.750928        9.122860         7.475045         4.503210         
742       36.300000        23.690000        53.840000        7.829347         11.915000        11.754038        9.125320         7.476004         4.505351         
743       36.300000        23.690000        53.840000        7.830543         11.915000        11.757145        9.127780         7.476963         4.507488         
744       36.300000        23.690000        53.840000        7.831737         11.915000        11.760247        9.130240         7.477921         4.509620         
745       36.300000        23.690000        53.840000        7.832931         11.915000        11.763346        9.132700         7.478879         4.511749         
746       36.300000        23.690000        53.840000        7.834124         11.915000        11.766440        9.135160         7.479837         4.513874         
747       36.300000        23.690000        53.840000        7.835317         11.915000        11.769530        9.137620         7.480795         4.515994         
748       36.300000        23.690000        53.840000        7.836508         11.915000        11.772617        9.140080         7.481752         4.518111         
749       36.300000        23.690000        53.840000        7.837699         11.915000        11.775699        9.142540         7.482710         4.520224         
750       36.300000        23.690000        53.840000        7.838889         11.915000        11.778778        9.145000         7.483667         4.522333         
751       36.300000        23.690000        53.840000        7.840078         11.915000        11.781852        9.147460         7.484623         4.524439         
752       36.300000        23.690000        53.840000        7.841267         11.915000        11.784923        9.149920         7.485580         4.526540         
753       36.300000        23.690000        53.840000        7.842454         11.915000        11.787990        9.152380         7.486536         4.528637         
754       36.300000        23.690000        53.840000        7.843641         11.915000        11.791053        9.154840         7.487492         4.530731         
755       36.300000        23.690000        53.840000        7.844828         11.915000        11.794112        9.157300         7.488448         4.532821         
756       36.300000        23.690000        53.840000        7.846013         11.915000        11.797168        9.159760         7.489404         4.534907         
757       36.300000        23.690000        53.840000        7.847198         11.915000        11.800219        9.162220         7.490359         4.536990         
758       36.300000        23.690000        53.840000        7.848382         11.915000        11.803267        9.164680         7.491315         4.539068         
759       36.300000        23.690000        53.840000        7.849565         11.915000        11.806311        9.167140         7.492270         4.541143         
760       36.300000        23.690000        53.840000        7.850748         11.915000        11.809352        9.169600         7.493224         4.543214         
761       36.300000        23.690000        53.840000        7.851930         11.915000        11.812388        9.172060         7.494179         4.545282         
762       36.300000        23.690000        53.840000        7.853111         11.915000        11.815422        9.174520         7.495133         4.547346         
763       36.300000        23.690000        53.840000        7.854291         11.915000        11.818451        9.176980         7.496087         4.549406         
764       36.300000        23.690000        53.840000        7.855471         11.915000        11.821477        9.179440         7.497041         4.551463         
765       36.300000        23.690000        53.840000        7.856650         11.915000        11.824499        9.181900         7.497995         4.553516         
766       36.300000        23.690000        53.840000        7.857829         11.915000        11.827517        9.184360         7.498949         4.555566         
767       36.300000        23.690000        53.840000        7.859006         11.915000        11.830532        9.186820         7.499902         4.557612         
768       36.300000        23.690000        53.840000        7.860183         11.915000        11.833543        9.189280         7.500855         4.559654         
769       36.300000        23.690000        53.840000        7.861359         11.915000        11.836551        9.191740         7.501808         4.561693         
770       36.300000        23.690000        53.840000        7.862535         11.915000        11.839555        9.194200         7.502760         4.563728         
771       36.300000        23.690000        53.840000        7.863710         11.915000        11.842556        9.196660         7.503713         4.565760         
772       36.300000        23.690000        53.840000        7.864884         11.915000        11.845553        9.199120         7.504665         4.567789         
773       36.300000        23.690000        53.840000        7.866058         11.915000        11.848547        9.201580         7.505617         4.569814         
774       36.300000        23.690000        53.840000        7.867231         11.915000        11.851537        9.204040         7.506569         4.571836         
775       36.300000        23.690000        53.840000        7.868403         11.915000        11.854524        9.206500         7.507521         4.573854         
776       36.300000        23.690000        53.840000        7.869574         11.915000        11.857507        9.208960         7.508472         4.575869         
777       36.300000        23.690000        53.840000        7.870745         11.915000        11.860487        9.211420         7.509424         4.577880         
778       36.300000        23.690000        53.840000        7.871915         11.915000        11.863464        9.213880         7.510375         4.579888         
779       36.300000        23.690000        53.840000        7.873085         11.915000        11.866437        9.216340         7.511325         4.581893         
780       36.300000        23.690000        53.840000        7.874254         11.915000        11.869407        9.218800         7.512276         4.583894         
781       36.300000        23.690000        53.840000        7.875422         11.915000        11.872373        9.221260         7.513227         4.585892         
782       36.300000        23.690000        53.840000        7.876590         11.915000        11.875337        9.223720         7.514177         4.587887         
783       36.300000        23.690000        53.840000        7.877757         11.915000        11.878297        9.226180         7.515127         4.589879         
784       36.300000        23.690000        53.840000        7.878923         11.915000        11.881253        9.228640         7.516077         4.591867         
785       36.300000        23.690000        53.840000        7.880089         11.915000        11.884207        9.231100         7.517027         4.593852         
786       36.300000        23.690000        53.840000        7.881254         11.915000        11.887157        9.233560         7.517976         4.595834         
787       36.300000        23.690000        53.840000        7.882418         11.915000        11.890103        9.236020         7.518925         4.597813         
788       36.300000        23.690000        53.840000        7.883582         11.915000        11.893047        9.238480         7.519875         4.599788         
789       36.300000        23.690000        53.840000        7.884745         11.915000        11.895987        9.240940         7.520824         4.601760         
790       36.300000        23.690000        53.840000        7.885908         11.915000        11.898925        9.243400         7.521772         4.603729         
791       36.300000        23.690000        53.840000        7.887070         11.915000        11.901859        9.245860         7.522721         4.605695         
792       36.300000        23.690000        53.840000        7.888231         11.915000        11.904790        9.248320         7.523669         4.607658         
793       36.300000        23.690000        53.840000        7.889392         11.915000        11.907717        9.250780         7.524618         4.609618         
794       36.300000        23.690000        53.840000        7.890552         11.915000        11.910642        9.253240         7.525566         4.611574         
795       36.300000        23.690000        53.840000        7.891711         11.915000        11.913564        9.255700         7.526513         4.613528         
796       36.300000        23.690000        53.840000        7.892870         11.915000        11.916482        9.258160         7.527461         4.615478         
797       36.300000        23.690000        53.840000        7.894029         11.915000        11.919397        9.260620         7.528409         4.617426         
798       36.300000        23.690000        53.840000        7.895186         11.915000        11.922310        9.263080         7.529356         4.619370         
799       36.300000        23.690000        53.840000        7.896343         11.915000        11.925219        9.265540         7.530303         4.621312         
800       36.300000        23.690000        53.840000        7.897500         11.915000        11.928125        9.268000         7.531250         4.623250         
801       36.300000        23.690000        53.840000        7.898656         11.915000        11.931028        9.270460         7.532197         4.625185         
802       36.300000        23.690000        53.840000        7.899811         11.915000        11.933928        9.272920         7.533143         4.627118         
803       36.300000        23.690000        53.840000        7.900966         11.915000        11.936826        9.275380         7.534090         4.629047         
804       36.300000        23.690000        53.840000        7.902120         11.915000        11.939720        9.277840         7.535036         4.630974         
805       36.300000        23.690000        53.840000        7.903274         11.915000        11.942611        9.280300         7.535982         4.632897         
806       36.300000        23.690000        53.840000        7.904427         11.915000        11.945499        9.282760         7.536928         4.634818         
807       36.300000        23.690000        53.840000        7.905580         11.915000        11.948385        9.285220         7.537874         4.636736         
808       36.300000        23.690000        53.840000        7.906731         11.915000        11.951267        9.287680         7.538819         4.638651         
809       36.300000        23.690000        53.840000        7.907883         11.915000        11.954147        9.290140         7.539765         4.640563         
810       36.300000        23.690000        53.840000        7.909034         11.915000        11.957023        9.292600         7.540710         4.642472         
811       36.300000        23.690000        53.840000        7.910184         11.915000        11.959897        9.295060         7.541655         4.644378         
812       36.300000        23.690000        53.840000        7.911334         11.915000        11.962768        9.297520         7.542600         4.646282         
813       36.300000        23.690000        53.840000        7.912483         11.915000        11.965636        9.299980         7.543545         4.648182         
814       36.300000        23.690000        53.840000        7.913631         11.915000        11.968502        9.302440         7.544489         4.650080         
815       36.300000        23.690000        53.840000        7.914779         11.915000        11.971364        9.304900         7.545434         4.651975         
816       36.300000        23.690000        53.840000        7.915927         11.915000        11.974224        9.307360         7.546378         4.653867         
817       36.300000        23.690000        53.840000        7.917074         11.915000        11.977081        9.309820         7.547322         4.655757         
818       36.300000        23.690000        53.840000        7.918220         11.915000        11.979935        9.312280         7.548266         4.657644         
819       36.300000        23.690000        53.840000        7.919366         11.915000        11.982786        9.314740         7.549210         4.659528         
820       36.300000        23.690000        53.840000        7.920512         11.915000        11.985635        9.317200         7.550153         4.661409         
821       36.300000        23.690000        53.840000        7.921656         11.915000        11.988481        9.319660         7.551097         4.663288         
822       36.300000        23.690000        53.840000        7.922801         11.915000        11.991324        9.322120         7.552040         4.665164         
823       36.300000        23.690000        53.840000        7.923945         11.915000        11.994164        9.324580         7.552983         4.667037         
824       36.300000        23.690000        53.840000        7.925088         11.915000        11.997002        9.327040         7.553926         4.668908         
825       36.300000        23.690000        53.840000        7.926230         11.915000        11.999837        9.329500         7.554869         4.670775         
826       36.300000        23.690000        53.840000        7.927373         11.915000        12.002669        9.331960         7.555812         4.672641         
827       36.300000        23.690000        53.840000        7.928514         11.915000        12.005499        9.334420         7.556754         4.674503         
828       36.300000        23.690000        53.840000        7.929656         11.915000        12.008326        9.336880         7.557697         4.676363         
829       36.300000        23.690000        53.840000        7.930796         11.915000        12.011151        9.339340         7.558639         4.678221         
830       36.300000        23.690000        53.840000        7.931936         11.915000        12.013973        9.341800         7.559581         4.680076         
831       36.300000        23.690000        53.840000        7.933076         11.915000        12.016792        9.344260         7.560523         4.681928         
832       36.300000        23.690000        53.840000        7.934215         11.915000        12.019608        9.346720         7.561465         4.683778         
833       36.300000        23.690000        53.840000        7.935354         11.915000        12.022423        9.349180         7.562406         4.685625         
834       36.300000        23.690000        53.840000        7.936492         11.915000        12.025234        9.351640         7.563348         4.687469         
835       36.300000        23.690000        53.840000        7.937630         11.915000        12.028043        9.354100         7.564289         4.689312         
836       36.300000        23.690000        53.840000        7.938767         11.915000        12.030849        9.356560         7.565230         4.691151         
837       36.300000        23.690000        53.840000        7.939904         11.915000        12.033653        9.359020         7.566171         4.692988         
838       36.300000        23.690000        53.840000        7.941040         11.915000        12.036455        9.361480         7.567112         4.694823         
839       36.300000        23.690000        53.840000        7.942175         11.915000        12.039254        9.363940         7.568053         4.696655         
840       36.300000        23.690000        53.840000        7.943311         11.915000        12.042050        9.366400         7.568993         4.698484         
841       36.300000        23.690000        53.840000        7.944445         11.915000        12.044844        9.368860         7.569934         4.700311         
842       36.300000        23.690000        53.840000        7.945580         11.915000        12.047635        9.371320         7.570874         4.702136         
843       36.300000        23.690000        53.840000        7.946713         11.915000        12.050424        9.373780         7.571814         4.703958         
844       36.300000        23.690000        53.840000        7.947847         11.915000        12.053211        9.376240         7.572754         4.705778         
845       36.300000        23.690000        53.840000        7.948980         11.915000        12.055995        9.378700         7.573694         4.707596         
846       36.300000        23.690000        53.840000        7.950112         11.915000        12.058776        9.381160         7.574634         4.709411         
847       36.300000        23.690000        53.840000        7.951244         11.915000        12.061556        9.383620         7.575573         4.711223         
848       36.300000        23.690000        53.840000        7.952375         11.915000        12.064332        9.386080         7.576513         4.713034         
849       36.300000        23.690000        53.840000        7.953506         11.915000        12.067107        9.388540         7.577452         4.714842         
850       36.300000        23.690000        53.840000        7.954637         11.915000        12.069879        9.391000         7.578391         4.716647         
851       36.300000        23.690000        53.840000        7.955767         11.915000        12.072649        9.393460         7.579330         4.718450         
852       36.300000        23.690000        53.840000        7.956896         11.915000        12.075416        9.395920         7.580269         4.720251         
853       36.300000        23.690000        53.840000        7.958025         11.915000        12.078181        9.398380         7.581208         4.722050         
854       36.300000        23.690000        53.840000        7.959154         11.915000        12.080944        9.400840         7.582146         4.723846         
855       36.300000        23.690000        53.840000        7.960282         11.915000        12.083704        9.403300         7.583085         4.725640         
856       36.300000        23.690000        53.840000        7.961410         11.915000        12.086462        9.405760         7.584023         4.727431         
857       36.300000        23.690000        53.840000        7.962537         11.915000        12.089218        9.408220         7.584961         4.729221         
858       36.300000        23.690000        53.840000        7.963664         11.915000        12.091971        9.410680         7.585899         4.731008         
859       36.300000        23.690000        53.840000        7.964791         11.915000        12.094722        9.413140         7.586837         4.732793         
860       36.300000        23.690000        53.840000        7.965917         11.915000        12.097471        9.415600         7.587775         4.734575         
861       36.300000        23.690000        53.840000        7.967042         11.915000        12.100218        9.418060         7.588713         4.736356         
862       36.300000        23.690000        53.840000        7.968167         11.915000        12.102962        9.420520         7.589650         4.738134         
863       36.300000        23.690000        53.840000        7.969292         11.915000        12.105704        9.422980         7.590588         4.739910         
864       36.300000        23.690000        53.840000        7.970416         11.915000        12.108444        9.425440         7.591525         4.741683         
865       36.300000        23.690000        53.840000        7.971540         11.915000        12.111182        9.427900         7.592462         4.743455         
866       36.300000        23.690000        53.840000        7.972664         11.915000        12.113917        9.430360         7.593399         4.745224         
867       36.300000        23.690000        53.840000        7.973787         11.915000        12.116650        9.432820         7.594336         4.746991         
868       36.300000        23.690000        53.840000        7.974909         11.915000        12.119382        9.435280         7.595273         4.748756         
869       36.300000        23.690000        53.840000        7.976031         11.915000        12.122110        9.437740         7.596209         4.750519         
870       36.300000        23.690000        53.840000        7.977153         11.915000        12.124837        9.440200         7.597146         4.752280         
871       36.300000        23.690000        53.840000        7.978274         11.915000        12.127562        9.442660         7.598082         4.754038         
872       36.300000        23.690000        53.840000        7.979395         11.915000        12.130284        9.445120         7.599019         4.755795         
873       36.300000        23.690000        53.840000        7.980515         11.915000        12.133005        9.447580         7.599955         4.757549         
874       36.300000        23.690000        53.840000        7.981635         11.915000        12.135723        9.450040         7.600891         4.759301         
875       36.300000        23.690000        53.840000        7.982755         11.915000        12.138439        9.452500         7.601827         4.761051         
876       36.300000        23.690000        53.840000        7.983874         11.915000        12.141153        9.454960         7.602762         4.762799         
877       36.300000        23.690000        53.840000        7.984993         11.915000        12.143865        9.457420         7.603698         4.764545         
878       36.300000        23.690000        53.840000        7.986112         11.915000        12.146574        9.459880         7.604633         4.766289         
879       36.300000        23.690000        53.840000        7.987230         11.915000        12.149282        9.462340         7.605569         4.768031         
880       36.300000        23.690000        53.840000        7.988347         11.915000        12.151988        9.464800         7.606504         4.769770         
881       36.300000        23.690000        53.840000        7.989464         11.915000        12.154691        9.467260         7.607439         4.771508         
882       36.300000        23.690000        53.840000        7.990581         11.915000        12.157393        9.469720         7.608374         4.773244         
883       36.300000        23.690000        53.840000        7.991697         11.915000        12.160092        9.472180         7.609309         4.774977         
884       36.300000        23.690000        53.840000        7.992813         11.915000        12.162790        9.474640         7.610244         4.776709         
885       36.300000        23.690000        53.840000        7.993929         11.915000        12.165485        9.477100         7.611179         4.778438         
886       36.300000        23.690000        53.840000        7.995044         11.915000        12.168178        9.479560         7.612113         4.780166         
887       36.300000        23.690000        53.840000        7.996159         11.915000        12.170870        9.482020         7.613048         4.781892         
888       36.300000        23.690000        53.840000        7.997274         11.915000        12.173559        9.484480         7.613982         4.783615         
889       36.300000        23.690000        53.840000        7.998388         11.915000        12.176246        9.486940         7.614916         4.785337         
890       36.300000        23.690000        53.840000        7.999501         11.915000        12.178932        9.489400         7.615850         4.787057         
891       36.300000        23.690000        53.840000        8.000615         11.915000        12.181615        9.491860         7.616784         4.788775         
892       36.300000        23.690000        53.840000        8.001728         11.915000        12.184297        9.494320         7.617718         4.790490         
893       36.300000        23.690000        53.840000        8.002840         11.915000        12.186976        9.496780         7.618652         4.792204         
894       36.300000        23.690000        53.840000        8.003952         11.915000        12.189654        9.499240         7.619586         4.793916         
895       36.300000        23.690000        53.840000        8.005064         11.915000        12.192329        9.501700         7.620519         4.795626         
896       36.300000        23.690000        53.840000        8.006175         11.915000        12.195003        9.504160         7.621453         4.797334         
897       36.300000        23.690000        53.840000        8.007286         11.915000        12.197675        9.506620         7.622386         4.799041         
898       36.300000        23.690000        53.840000        8.008397         11.915000        12.200345        9.509080         7.623319         4.800745         
899       36.300000        23.690000        53.840000        8.009507         11.915000        12.203013        9.511540         7.624252         4.802448         
900       36.300000        23.690000        53.840000        8.010617         11.915000        12.205679        9.514000         7.625185         4.804148         
901       36.300000        23.690000        53.840000        8.011727         11.915000        12.208343        9.516460         7.626118         4.805847         
902       36.300000        23.690000        53.840000        8.012836         11.915000        12.211006        9.518920         7.627051         4.807544         
903       36.300000        23.690000        53.840000        8.013945         11.915000        12.213666        9.521380         7.627983         4.809239         
904       36.300000        23.690000        53.840000        8.015053         11.915000        12.216325        9.523840         7.628916         4.810932         
905       36.300000        23.690000        53.840000        8.016161         11.915000        12.218981        9.526300         7.629848         4.812623         
906       36.300000        23.690000        53.840000        8.017269         11.915000        12.221636        9.528760         7.630781         4.814313         
907       36.300000        23.690000        53.840000        8.018377         11.915000        12.224289        9.531220         7.631713         4.816001         
908       36.300000        23.690000        53.840000        8.019484         11.915000        12.226941        9.533680         7.632645         4.817687         
909       36.300000        23.690000        53.840000        8.020590         11.915000        12.229590        9.536140         7.633577         4.819371         
910       36.300000        23.690000        53.840000        8.021697         11.915000        12.232238        9.538600         7.634509         4.821053         
911       36.300000        23.690000        53.840000        8.022803         11.915000        12.234884        9.541060         7.635441         4.822733         
912       36.300000        23.690000        53.840000        8.023908         11.915000        12.237528        9.543520         7.636372         4.824412         
913       36.300000        23.690000        53.840000        8.025014         11.915000        12.240170        9.545980         7.637304         4.826089         
914       36.300000        23.690000        53.840000        8.026119         11.915000        12.242810        9.548440         7.638236         4.827764         
915       36.300000        23.690000        53.840000        8.027223         11.915000        12.245449        9.550900         7.639167         4.829438         
916       36.300000        23.690000        53.840000        8.028327         11.915000        12.248086        9.553360         7.640098         4.831110         
917       36.300000        23.690000        53.840000        8.029431         11.915000        12.250721        9.555820         7.641029         4.832780         
918       36.300000        23.690000        53.840000        8.030535         11.915000        12.253355        9.558280         7.641960         4.834448         
919       36.300000        23.690000        53.840000        8.031638         11.915000        12.255986        9.560740         7.642891         4.836114         
920       36.300000        23.690000        53.840000        8.032741         11.915000        12.258616        9.563200         7.643822         4.837779         
921       36.300000        23.690000        53.840000        8.033844         11.915000        12.261244        9.565660         7.644753         4.839442         
922       36.300000        23.690000        53.840000        8.034946         11.915000        12.263871        9.568120         7.645684         4.841104         
923       36.300000        23.690000        53.840000        8.036048         11.915000        12.266496        9.570580         7.646614         4.842763         
924       36.300000        23.690000        53.840000        8.037149         11.915000        12.269119        9.573040         7.647545         4.844421         
925       36.300000        23.690000        53.840000        8.038251         11.915000        12.271740        9.575500         7.648475         4.846078         
926       36.300000        23.690000        53.840000        8.039351         11.915000        12.274360        9.577960         7.649405         4.847732         
927       36.300000        23.690000        53.840000        8.040452         11.915000        12.276978        9.580420         7.650336         4.849385         
928       36.300000        23.690000        53.840000        8.041552         11.915000        12.279594        9.582880         7.651266         4.851037         
929       36.300000        23.690000        53.840000        8.042652         11.915000        12.282209        9.585340         7.652196         4.852687         
930       36.300000        23.690000        53.840000        8.043752         11.915000        12.284822        9.587800         7.653126         4.854335         
931       36.300000        23.690000        53.840000        8.044851         11.915000        12.287434        9.590260         7.654055         4.855981         
932       36.300000        23.690000        53.840000        8.045950         11.915000        12.290043        9.592720         7.654985         4.857626         
933       36.300000        23.690000        53.840000        8.047049         11.915000        12.292651        9.595180         7.655915         4.859269         
934       36.300000        23.690000        53.840000        8.048147         11.915000        12.295258        9.597640         7.656844         4.860911         
935       36.300000        23.690000        53.840000        8.049245         11.915000        12.297863        9.600100         7.657774         4.862550         
936       36.300000        23.690000        53.840000        8.050343         11.915000        12.300466        9.602560         7.658703         4.864189         
937       36.300000        23.690000        53.840000        8.051440         11.915000        12.303068        9.605020         7.659632         4.865826         
938       36.300000        23.690000        53.840000        8.052537         11.915000        12.305668        9.607480         7.660561         4.867461         
939       36.300000        23.690000        53.840000        8.053634         11.915000        12.308266        9.609940         7.661490         4.869094         
940       36.300000        23.690000        53.840000        8.054731         11.915000        12.310863        9.612400         7.662419         4.870726         
941       36.300000        23.690000        53.840000        8.055827         11.915000        12.313458        9.614860         7.663348         4.872357         
942       36.300000        23.690000        53.840000        8.056923         11.915000        12.316052        9.617320         7.664277         4.873986         
943       36.300000        23.690000        53.840000        8.058018         11.915000        12.318644        9.619780         7.665205         4.875613         
944       36.300000        23.690000        53.840000        8.059113         11.915000        12.321234        9.622240         7.666134         4.877239         
945       36.300000        23.690000        53.840000        8.060208         11.915000        12.323823        9.624700         7.667063         4.878863         
946       36.300000        23.690000        53.840000        8.061303         11.915000        12.326411        9.627160         7.667991         4.880486         
947       36.300000        23.690000        53.840000        8.062397         11.915000        12.328997        9.629620         7.668919         4.882107         
948       36.300000        23.690000        53.840000        8.063491         11.915000        12.331581        9.632080         7.669847         4.883726         
949       36.300000        23.690000        53.840000        8.064585         11.915000        12.334164        9.634540         7.670776         4.885345         
950       36.300000        23.690000        53.840000        8.065679         11.915000        12.336745        9.637000         7.671704         4.886961         
951       36.300000        23.690000        53.840000        8.066772         11.915000        12.339325        9.639460         7.672632         4.888576         
952       36.300000        23.690000        53.840000        8.067865         11.915000        12.341903        9.641920         7.673559         4.890190         
953       36.300000        23.690000        53.840000        8.068957         11.915000        12.344480        9.644380         7.674487         4.891802         
954       36.300000        23.690000        53.840000        8.070050         11.915000        12.347055        9.646840         7.675415         4.893413         
955       36.300000        23.690000        53.840000        8.071142         11.915000        12.349629        9.649300         7.676342         4.895022         
956       36.300000        23.690000        53.840000        8.072233         11.915000        12.352201        9.651760         7.677270         4.896630         
957       36.300000        23.690000        53.840000        8.073325         11.915000        12.354772        9.654220         7.678197         4.898236         
958       36.300000        23.690000        53.840000        8.074416         11.915000        12.357341        9.656680         7.679125         4.899841         
959       36.300000        23.690000        53.840000        8.075507         11.915000        12.359909        9.659140         7.680052         4.901444         
960       36.300000        23.690000        53.840000        8.076597         11.915000        12.362476        9.661600         7.680979         4.903046         
961       36.300000        23.690000        53.840000        8.077688         11.915000        12.365041        9.664060         7.681906         4.904646         
962       36.300000        23.690000        53.840000        8.078778         11.915000        12.367604        9.666520         7.682833         4.906245         
963       36.300000        23.690000        53.840000        8.079867         11.915000        12.370166        9.668980         7.683760         4.907843         
964       36.300000        23.690000        53.840000        8.080957         11.915000        12.372727        9.671440         7.684687         4.909439         
965       36.300000        23.690000        53.840000        8.082046         11.915000        12.375286        9.673900         7.685614         4.911034         
966       36.300000        23.690000        53.840000        8.083135         11.915000        12.377844        9.676360         7.686540         4.912627         
967       36.300000        23.690000        53.840000        8.084223         11.915000        12.380400        9.678820         7.687467         4.914219         
